"z","module","p","roles","label","role_7"
0.127381819473024,"1",0.5,"Peripherals","","peripheral"
1.24087462072859,"1",0.48,"Peripherals","","peripheral"
0.213035111877299,"1",0.165289256198347,"Peripherals","","peripheral"
0.298688404281573,"1",0.41522491349481,"Peripherals","","peripheral"
0.213035111877299,"1",0.433884297520661,"Peripherals","","peripheral"
0.298688404281573,"1",0.42603550295858,"Peripherals","","peripheral"
0.0417285270687492,"1",0.32,"Peripherals","","peripheral"
0.384341696685848,"1",0.277777777777778,"Peripherals","","peripheral"
0.0417285270687492,"1",0.489795918367347,"Peripherals","","peripheral"
-0.1295780577398,"1",0.375,"Peripherals","","peripheral"
0.127381819473024,"1",0.497041420118343,"Peripherals","","peripheral"
0.213035111877299,"1",0.375,"Peripherals","","peripheral"
-0.300884642548349,"1",0.453686200378072,"Peripherals","","peripheral"
-0.0439247653355255,"1",0.486111111111111,"Peripherals","","peripheral"
-0.1295780577398,"1",0,"Peripherals","","ultra peripheral"
-0.386537934952624,"1",0.494649227110583,"Peripherals","","peripheral"
-0.0439247653355255,"1",0.489795918367347,"Peripherals","","peripheral"
-0.472191227356899,"1",0.462809917355372,"Peripherals","","peripheral"
-0.472191227356899,"1",0.385633270321361,"Peripherals","","peripheral"
-0.215231350144075,"1",0.18,"Peripherals","","peripheral"
-0.215231350144075,"1",0.359861591695502,"Peripherals","","peripheral"
-0.472191227356899,"1",0.226843100189036,"Peripherals","","peripheral"
-0.0439247653355255,"1",0.297520661157025,"Peripherals","","peripheral"
-0.386537934952624,"1",0.375,"Peripherals","","peripheral"
0.0417285270687492,"1",0.408163265306122,"Peripherals","","peripheral"
-0.1295780577398,"1",0.312174817898023,"Peripherals","","peripheral"
-0.729151104569723,"1",0.48,"Peripherals","","peripheral"
-0.1295780577398,"1",0.444444444444444,"Peripherals","","peripheral"
-0.215231350144075,"1",0.244897959183674,"Peripherals","","peripheral"
-0.472191227356899,"1",0.495867768595041,"Peripherals","","peripheral"
0.213035111877299,"1",0.165289256198347,"Peripherals","","peripheral"
-0.386537934952624,"1",0.430839002267574,"Peripherals","","peripheral"
-0.300884642548349,"1",0.152777777777778,"Peripherals","","peripheral"
-0.386537934952624,"1",0.197530864197531,"Peripherals","","peripheral"
-0.300884642548349,"1",0.277777777777778,"Peripherals","","peripheral"
-0.729151104569723,"1",0,"Peripherals","","ultra peripheral"
-0.472191227356899,"1",0.277777777777778,"Peripherals","","peripheral"
-0.557844519761173,"1",0.197530864197531,"Peripherals","","peripheral"
-0.300884642548349,"1",0.1171875,"Peripherals","","peripheral"
-0.814804396973997,"1",0.444444444444444,"Peripherals","","peripheral"
-0.472191227356899,"1",0.244897959183674,"Peripherals","","peripheral"
-0.557844519761173,"1",0.653061224489796,"Connectors","fun_ASV_1147","non hub connector"
-0.729151104569723,"1",0.444444444444444,"Peripherals","","peripheral"
-0.814804396973997,"1",0.486111111111111,"Peripherals","","peripheral"
-0.215231350144075,"1",0.142011834319527,"Peripherals","","peripheral"
-0.729151104569723,"1",0.497041420118343,"Peripherals","","peripheral"
-0.472191227356899,"1",0.244897959183674,"Peripherals","","peripheral"
-0.814804396973997,"1",0.32,"Peripherals","","peripheral"
-0.729151104569723,"1",0,"Peripherals","","ultra peripheral"
-0.729151104569723,"1",0,"Peripherals","","ultra peripheral"
-0.557844519761173,"1",0,"Peripherals","","ultra peripheral"
0.555648281494397,"1",0,"Peripherals","","ultra peripheral"
-0.0439247653355255,"1",0.32,"Peripherals","","peripheral"
4.58135302449531,"1",0,"Module hubs","bac_ASV_551","provincial hub"
0.898261451111496,"1",0,"Peripherals","","ultra peripheral"
3.29655363843119,"1",0,"Module hubs","bac_ASV_489","provincial hub"
0.469994989090122,"1",0,"Peripherals","","ultra peripheral"
2.61132729919699,"1",0,"Module hubs","bac_ASV_501","provincial hub"
2.01175425236707,"1",0,"Peripherals","","ultra peripheral"
0.555648281494397,"1",0,"Peripherals","","ultra peripheral"
1.58348779034569,"1",0.396694214876033,"Peripherals","","peripheral"
-0.729151104569723,"1",0,"Peripherals","","ultra peripheral"
2.01175425236707,"1",0.666666666666667,"Connectors","bac_ASV_1030","non hub connector"
-0.814804396973997,"1",0,"Peripherals","","ultra peripheral"
-0.814804396973997,"1",0.37037037037037,"Peripherals","","peripheral"
2.95394046881409,"1",0.21875,"Module hubs","bac_ASV_2113","provincial hub"
